scenario_id,scenario_name,entity_type,school_id,school_name,region,priority_rank,future_priority_rank,rank_change,risk_score,priority_score,demand_pressure_index,future_priority_score,data_origin,scenario_type
B,Moderate Growth,school,S1625,J.W.BUKANGA SECONDARY SCHOOL,MARA,4647,5072,-425,26.395027679682865,32.03570512820514,26.939655172413797,28.760224157637964,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4265,RUBUGA SECONDARY SCHOOL,KIGOMA,1969,2394,-425,29.22172446506136,39.63041666666667,57.048681541582155,38.95059276100765,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6245,ZANZUI SECONDARY SCHOOL,SIMIYU,3613,4038,-425,18.498437768240343,35.37876663641863,59.959349593495936,33.54275168056278,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2464,SONGAMBELE KILIMANI SECONDARY SCHOOL,DODOMA,2821,3247,-426,19.479339085162604,37.47134803921568,67.89137380191693,36.3585496101347,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5406,MARANATHA MISSION SEMINARY,ARUSHA,5231,5657,-426,11.507850721582727,28.603555128204853,41.49590163934426,24.343742667783886,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7332,HERRNHUTER ACADEMY SECONDARY SCHOOL,MJINI MAGHARIBI,4821,5247,-426,6.780821917808218,31.28008012820514,62.5,27.724360818405344,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4363,RHEC SECONDARY SCHOOL,KAGERA,5625,6052,-427,5.914245645243918,25.081955128205134,28.310104529616726,18.060501215302967,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7055,ST. CLARA DE ASSISI SECONDARY SCHOOL,KIGOMA,5250,5678,-428,6.658499999999996,28.485,50.42613636363637,24.14262727272727,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1535,NAWENGE SECONDARY SCHOOL,MOROGORO,4389,4818,-429,11.113239727631836,33.220625,62.90584415584415,30.314714722221566,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5702,KINGDOM LIFE SECONDARY SCHOOL,MWANZA,5619,6049,-430,12.964733940964615,25.12820512820514,14.423076923076925,18.12179101228329,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5964,EBENEZER SECONDARY SCHOOL,MOROGORO,4563,4993,-430,9.777571675685628,32.31772071805129,61.66107382550335,29.170331722595442,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6495,MUUNGANO BOYS' SECONDARY SCHOOL,GEITA,4530,4960,-430,9.764150943396226,32.49695512820514,62.5,29.404442428640547,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1788,CHIGUNGA SECONDARY SCHOOL,GEITA,1076,1509,-433,33.37480512882529,43.38530405405405,56.19684082624544,41.94341183840083,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5972,NZOKA SECONDARY SCHOOL,SONGWE,5146,5579,-433,10.440392672204284,29.31159798534799,45.88607594936709,25.07801145289433,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0687,KIKATITI SECONDARY SCHOOL,ARUSHA,5525,5959,-434,16.9416923386977,26.00133012820514,17.235123367198838,20.624233660200904,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2652,KOM SECONDARY SCHOOL,SHINYANGA,5163,5597,-434,5.138753478607172,29.150249999999883,56.25,24.965601391442824,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2791,MWAMANGA SECONDARY SCHOOL,MWANZA,3734,4168,-434,18.942799078390127,35.14,57.08778173190985,33.050675977738024,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3592,NYIKOBOKO SECONDARY SCHOOL,SHINYANGA,4862,5296,-434,15.794283930137006,31.01424679487178,43.20276497695853,27.363965285395224,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7000,KIDAGONI SECONDARY SCHOOL,KASKAZINI UNGUJA,4876,5311,-435,5.964912280701753,30.95445512820514,62.5,27.267746963562757,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7039,MKOTE SECONDARY SCHOOL,KASKAZINI PEMBA,271,706,-435,33.98075641025181,54.30648717948531,57.291666666666664,46.773230769228185,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0951,MLOWA BARABARANI SECONDARY SCHOOL,DODOMA,3086,3522,-436,16.042060052319954,36.62796686746988,71.79930795847751,35.42787235961144,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5469,SABASABINI SECONDARY SCHOOL,SHINYANGA,803,1239,-436,18.07042468897868,45.27514298245602,89.34169278996865,43.20656562656761,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0879,KATURU SECONDARY SCHOOL,MARA,1683,2120,-437,23.939794375353515,40.57215000000039,69.75446428571429,39.75567060728442,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0602,MANDA SECONDARY SCHOOL,NJOMBE,3804,4242,-438,10.321424846916234,34.95625,73.52941176470587,32.816952291707665,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3264,IKONDO SECONDARY SCHOOL,KAGERA,2650,3088,-438,27.09868187401011,37.8289010989011,54.42583732057417,36.85620065327932,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4851,NAMPUNGU SECONDARY SCHOOL,RUVUMA,1328,1766,-438,31.54481060695079,42.04113636363663,57.82710280373832,40.999799348982634,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1409,HAGAFILO SECONDARY SCHOOL,NJOMBE,5633,6072,-439,7.891892376361945,24.99258012820514,17.636684303350968,16.68112586249703,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4564,PADRE PIO SECONDARY SCHOOL,MOROGORO,5436,5875,-439,6.819295664020575,26.898766636418635,42.53472222222222,21.994169364620127,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3841,EPIPHANY SECONDARY SCHOOL,DAR ES SALAAM,4411,4852,-441,20.02021559146194,33.07043552036215,44.27083333333333,30.090427111396302,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4571,KIJUNGU SECONDARY SCHOOL,MANYARA,743,1185,-442,36.188039778299895,45.83038183694484,53.35365853658536,43.478100353414966,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5458,BUKIKO SECONDARY SCHOOL,MWANZA,1608,2050,-442,27.761285015637547,40.84810363247864,62.83566058002148,40.01088757525077,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0647,NGARENANYUKI SECONDARY SCHOOL,ARUSHA,5615,6059,-444,8.806699459655942,25.18070512820514,18.757503001200483,17.34646243538453,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1756,CENTRAL BUHONGWA SECONDARY SCHOOL,MWANZA,5590,6034,-444,9.268769209417028,25.45070512820514,24.65139442231076,18.81806861951102,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5769,TAIFA SECONDARY SCHOOL,DAR ES SALAAM,1624,2068,-444,35.022118174866264,40.77453804347826,48.15745393634841,39.950153274607494,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6057,KINYEREZI MPYA SECONDARY SCHOOL,DAR ES SALAAM,1400,1844,-444,29.76332681434581,41.74143895348837,60.461192350956125,40.694144777324894,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7074,IBANDA ISLAMIC SECONDARY SCHOOL,MWANZA,4728,5172,-444,7.570093457943924,31.72820512820514,62.5,28.219319434459628,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2282,IKINGA SECONDARY SCHOOL,SONGWE,2035,2480,-445,34.88927511900269,39.45602564102564,44.806985294117645,38.69951736283486,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0486,UOMBONI SECONDARY SCHOOL,KILIMANJARO,5425,5871,-446,12.932521475050638,27.00883012820514,30.48780487804878,22.074101616912067,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1063,MULBADAW SECONDARY SCHOOL,MANYARA,733,1179,-446,21.909907455951668,45.93667122926114,81.87772925764193,43.51417732561351,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3568,BASHAY SECONDARY SCHOOL,MANYARA,4404,4850,-446,10.12831147055827,33.12439163641864,63.98367952522255,30.097817147835276,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4806,UBAGO SECONDARY SCHOOL,KUSINI UNGUJA,998,1444,-446,35.578371839739106,43.90365384615384,51.79282868525896,42.15137601140897,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0164,USA SEMINARY,ARUSHA,4593,5040,-447,3.7544027856134186,32.20001663641822,72.58064516129032,28.897896801070722,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0665,MWEMBENI SECONDARY SCHOOL,MARA,5154,5601,-447,11.737815153192807,29.243125,42.781274586939425,24.94863097866501,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1846,PANDAMBILI SECONDARY SCHOOL,DODOMA,3092,3541,-449,21.84116709582909,36.61305021367521,59.74264705882353,35.330216335566426,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2439,CHIPOGORO SECONDARY SCHOOL,DODOMA,1996,2445,-449,20.10278168901858,39.56463960814451,74.64349376114082,38.79566727109341,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2471,UPONERA SECONDARY SCHOOL,MOROGORO,2426,2875,-449,14.488664335027783,38.35012579365068,81.86070686070686,37.507657423612756,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4037,MUNKINYA SECONDARY SCHOOL,SINGIDA,2984,3433,-449,14.4851884600087,36.9282760989011,75.83333333333333,35.732052490230586,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0333,MWANZA SECONDARY SCHOOL,MWANZA,3474,3924,-450,21.02097282763666,35.693823529411766,56.440903054448874,33.97409915370915,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2023,MAHAHA SECONDARY SCHOOL,SIMIYU,4021,4471,-450,6.325051039763549,34.45375,77.87750791974656,31.88702199985473,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2126,BICHA SECONDARY SCHOOL,DODOMA,2820,3270,-450,14.739183605045405,37.47167016806723,77.07253886010362,36.29884928126578,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4452,NYANSURURA SECONDARY SCHOOL,MARA,4379,4829,-450,12.320590414541932,33.26939163641863,59.79073243647234,30.194139307678697,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4568,ROYAL SECONDARY SCHOOL,KILIMANJARO,5166,5616,-450,9.356161342517584,29.14200512820478,46.728971962616825,24.745060980812312,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6247,SOKOINE MEMORIAL SECONDARY SCHOOL,MOROGORO,372,822,-450,19.029562801929263,51.2978272311151,88.46153846153845,45.823263705525434,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0793,MALINDI SECONDARY SCHOOL,KILIMANJARO,1745,2196,-451,30.22479110662037,40.404976851851856,56.438127090301,39.539532601449096,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0868,AWET SECONDARY SCHOOL,ARUSHA,906,1358,-452,33.58448436889888,44.46639492753623,56.6688567674113,42.554123072056306,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3493,MKWAYA SECONDARY SCHOOL,RUVUMA,3114,3567,-453,36.54113862089607,36.543514470319934,30.017152658662095,35.237291768218824,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1732,MBALAMAZIWA SECONDARY SCHOOL,IRINGA,1750,2204,-454,25.360618106442917,40.39252670940171,66.05691056910568,39.51264004015899,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5683,KAGWA SECONDARY SCHOOL,RUKWA,3692,4146,-454,9.182037570138512,35.22297500000034,76.78571428571429,33.1191478851984,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6493,NDULUNGU SECONDARY SCHOOL,SINGIDA,1225,1679,-454,27.99896399411668,42.57125,65.21739130434783,41.271563858516245,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6494,JANETH MAGUFULI GIRLS' SECONDARY SCHOOL,GEITA,4796,5251,-455,6.624999999999998,31.36133012820514,62.5,27.694532051282057,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4998,UMOJA UZINI SECONDARY SCHOOL,KUSINI UNGUJA,2265,2721,-456,35.25720397834685,38.727647058823536,41.830708661417326,37.960082147151624,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5668,MASANZA SECONDARY SCHOOL,SIMIYU,675,1131,-456,21.52773967189925,46.51744697455457,82.71001150747985,43.7600769600775,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0806,CITY SECONDARY SCHOOL,DODOMA,5206,5663,-457,30.175592788122632,28.80008012820514,3.571428571428571,24.304554880816823,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4638,ANGEL HOUSE SECONDARY SCHOOL,MARA,5380,5837,-457,4.767103518311809,27.38251663641864,48.40940525587828,22.541729113067838,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4777,NDURUMO SECONDARY SCHOOL,TANGA,727,1184,-457,42.97412794245468,46.01028244101653,39.451827242524914,43.48412960189347,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4930,NKUNDI SECONDARY SCHOOL,RUKWA,837,1294,-457,21.45741764754333,45.012790254237146,81.76274944567628,42.94063304984745,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6837,LAHODA SECONDARY SCHOOL,DODOMA,4962,5419,-457,4.230769230769231,30.50883012820514,62.5,26.39583974358975,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1357,AHLULBAYT ISLAMIC SEMINARY,KIGOMA,5499,5957,-458,6.2738946835165486,26.33950512820496,38.18327974276527,20.682015873241657,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3115,MUMBAKA SECONDARY SCHOOL,MTWARA,3450,3909,-459,17.880072975328027,35.75459996975197,62.893081761006286,34.03248553023326,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5278,SAKANA SECONDARY SCHOOL,DAR ES SALAAM,5610,6069,-459,14.82929486159077,25.19758012820514,5.113636363636364,17.033477268645637,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5821,JUHUDI JESHINI SECONDARY SCHOOL,DAR ES SALAAM,1423,1882,-459,33.96198321532395,41.6475,51.66051660516605,40.57589660716279,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1403,COLAND SECONDARY SCHOOL,RUVUMA,5531,5991,-460,10.607057997856367,25.976330128205134,26.18927125506073,19.87120950143675,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4990,IFINGA SECONDARY SCHOOL,RUVUMA,332,792,-460,38.63358343511365,52.47205131578875,48.07692307692308,46.05763851574558,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6892,AL-HARAMAIN INTERGRATED SCHOOL,KUSINI UNGUJA,4867,5327,-460,5.633187772925764,30.989455128205137,62.5,27.149057160452358,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2700,MAZOMBE SECONDARY SCHOOL,IRINGA,1019,1480,-461,25.85460562138716,43.763765384614985,70.88331515812432,42.024011434025724,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0819,KIBAO SECONDARY SCHOOL,IRINGA,3683,4145,-462,26.54249333600576,35.23682219197419,42.04035874439461,33.119797960070905,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1520,KISONDELA SECONDARY SCHOOL,MBEYA,4180,4642,-462,15.46477884027307,34.0225,56.81818181818182,31.158547899745592,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6070,KISANGAJI SECONDARY SCHOOL,MANYARA,4140,4602,-462,9.320839191564149,34.118766636418634,69.79166666666666,31.334175664526445,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0758,KIJOTA SECONDARY SCHOOL,SINGIDA,1267,1730,-463,25.790181975712205,42.346653703703865,69.15983606557377,41.08670148488119,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2131,JANGALO SECONDARY SCHOOL,DODOMA,3628,4091,-463,21.473510473209323,35.345641636418634,53.21557971014492,33.37077678588017,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6546,IGALULA MINING SECONDARY SCHOOL,GEITA,4905,5368,-463,5.056179775280897,30.85758012820514,62.5,26.865503961394417,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6850,PHILEMON LUHANJO SECONDARY SCHOOL,NJOMBE,4718,5181,-463,7.431192660550458,31.76070512820514,62.5,28.17675911550224,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3525,CHAKWALE SECONDARY SCHOOL,MOROGORO,1358,1822,-464,35.60803834876467,41.9079382183908,48.810592459605026,40.76850911878319,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6252,MUGANI SECONDARY SCHOOL,MWANZA,4736,5200,-464,9.89672658705218,31.69070512820514,56.9620253164557,28.02737774939407,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6400,KAKONKO GIRLS' SECONDARY SCHOOL,KIGOMA,5238,5702,-464,0.0508474576271169,28.544391636418634,62.5,23.938095637618304,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4033,MKWAWA SECONDARY SCHOOL,IRINGA,3705,4170,-465,10.69830279353086,35.194517241379046,73.45491388044579,33.04811079005312,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6273,JUMBE MUNGOLI SECONDARY SCHOOL,NJOMBE,5212,5677,-465,11.72214285714285,28.76883012820514,39.77272727272727,24.150934648684654,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0397,RULENGE SECONDARY SCHOOL,KAGERA,5005,5471,-466,4.368821154196182,30.25520000000038,60.79234972677595,26.008078407033814,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1952,MOIPO DAY SECONDARY SCHOOL,KILIMANJARO,2590,3057,-467,29.869479016247094,37.96182692307693,49.01960784313726,36.936443944357066,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3512,LUMULI SECONDARY SCHOOL,IRINGA,2392,2859,-467,21.1282034830202,38.44446302816901,68.69195046439629,37.56745669735494,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3560,UCHILE SECONDARY SCHOOL,RUKWA,1562,2029,-467,19.355377728530414,41.01802259358274,79.62717638152915,40.07479540515109,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1169,KWABUTU SECONDARY SCHOOL,TANGA,2945,3413,-468,19.83195099510944,37.025000000000006,65.37356321839081,35.81749304172194,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1595,ST.AUGUSTINO SECONDARY SCHOOL,DAR ES SALAAM,272,740,-468,32.458667778194865,54.2625595238092,58.76865671641791,46.44222226408521,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2167,KINOLE SECONDARY SCHOOL,MOROGORO,451,919,-468,38.30826253729155,49.6800462962963,49.926035502958584,45.18053063402686,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4579,MURUNGU SECONDARY SCHOOL,KIGOMA,757,1225,-468,12.47277643331972,45.7233250000002,100.0,43.27844057332797,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0555,BUNGU SECONDARY SCHOOL,TANGA,1191,1660,-469,28.20463544983003,42.736666666666665,64.87889273356402,41.35229939331148,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2822,YAEDA AMPA SECONDARY SCHOOL,MANYARA,4475,4944,-469,9.396594008290412,32.80167611917726,63.04347826086957,29.488003703160985,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2272,MWABUMA SECONDARY SCHOOL,SIMIYU,3721,4191,-470,20.219582457521557,35.16751663641863,54.20353982300885,32.995547602177844,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3458,LIZABONI SECONDARY SCHOOL,RUVUMA,1541,2011,-470,22.39079902681352,41.08768867924528,73.69299221357063,40.12999352513765,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0921,DR SALMIN AMOUR SECONDARY SCHOOL,SINGIDA,2939,3410,-471,22.288943675682432,37.04494565217392,60.494476591267755,35.8324510493961,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1669,MLAMKE SECONDARY SCHOOL,IRINGA,3695,4166,-471,18.326542319478538,35.22174342105264,58.2107843137255,33.06147115895757,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3906,SAMARITAN TECH SECONDARY SCHOOL,MARA,5354,5826,-472,5.321106684645881,27.65730512820494,47.433035714285715,22.67797186799747,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6264,SHILEMBO SECONDARY SCHOOL,MWANZA,4506,4978,-472,4.523500000000003,32.59626663641863,72.11538461538461,29.27098357764438,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6409,DR TULIA ACKSON SECONDARY SCHOOL,MBEYA,4768,5240,-472,6.650943396226415,31.501631054131067,62.5,27.76102978014299,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1497,NKUU SECONDARY SCHOOL,KILIMANJARO,5311,5784,-473,11.377889721346822,28.020080128205137,36.82170542635659,23.1235290250921,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3559,NG'AMBWA SECONDARY SCHOOL,KUSINI PEMBA,532,1005,-473,41.41988785041601,48.49076918604723,42.86283891547049,44.5368305976794,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4567,SACRED HEART SECONDARY SCHOOL,KAGERA,4646,5120,-474,2.5385671209199927,32.04654999999999,73.57062780269058,28.54817240890611,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3642,IPANDE SECONDARY SCHOOL,MBEYA,2880,3355,-475,16.169671715805315,37.286050824175824,73.1981981981982,36.021928655632095,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4890,MICHENJELE SECONDARY SCHOOL,MTWARA,1199,1676,-477,25.98242283108163,42.71165135135188,69.02985074626866,41.28359982222714,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5874,KWAMBEGU SECONDARY SCHOOL,KILIMANJARO,1385,1862,-477,30.27768133188153,41.7896439393935,58.92857142857143,40.6126443942243,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1750,KASEME SECONDARY SCHOOL,GEITA,2854,3332,-478,24.131062885568344,37.357825854700856,57.44304791830322,36.084165079768326,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1748,KWAGUNDA SECONDARY SCHOOL,TANGA,3575,4054,-479,16.870659275109112,35.471875,62.79205607476636,33.49542492499692,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1034,ITILIMA SECONDARY SCHOOL,SIMIYU,3298,3779,-481,13.584106606479995,36.0656465517242,73.30637007077856,34.52117527743739,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1931,MYOVIZI SECONDARY SCHOOL,SONGWE,3218,3699,-481,14.995225709880676,36.254357876712334,71.68106834249804,34.83604710313681,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3407,KIHANSI SECONDARY SCHOOL,IRINGA,780,1261,-481,28.33531777144397,45.50183118838982,67.81045751633987,43.0969510872015,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3867,ST. TERESA OF AVILA GIRLS' SECONDARY SCHOOL,KILIMANJARO,5469,5950,-481,5.043908104617463,26.611266636418637,40.49676025917927,20.761421948250295,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4859,IBUGULE SECONDARY SCHOOL,DODOMA,714,1195,-481,28.911391412167102,46.06411785714283,67.10122699386503,43.41044910649698,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S5407,MKUZO ISLAMIC SECONDARY SCHOOL,RUVUMA,5494,5975,-481,6.12151061178872,26.364455128205137,36.0973597359736,20.213858243192263,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6364,TUNDUMA TC SECONDARY SCHOOL,SONGWE,5118,5599,-481,1.5902578796561584,29.545625,62.5,24.954353151862463,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0866,NTENGA SECONDARY SCHOOL,KILIMANJARO,2316,2798,-482,29.88890925856198,38.59528846153846,51.86170212765957,37.7660195135721,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6621,NYABULANDA SECONDARY SCHOOL,GEITA,4788,5270,-482,6.157205240174673,31.40089909372238,62.5,27.52324173355882,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S0557,NARUMU SECONDARY SCHOOL,KILIMANJARO,5187,5670,-483,10.477807230508605,28.919455128205136,42.325056433408584,24.223916230167212,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2303,NYIENDO SECONDARY SCHOOL,MARA,3268,3751,-483,21.0015942241519,36.12880102040816,58.97929706307175,34.64801751043837,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2511,MADISI SECONDARY SCHOOL,IRINGA,4971,5454,-483,8.10866732293896,30.455016636418637,53.661616161616166,26.157796816066273,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1564,PIKI SECONDARY SCHOOL,KASKAZINI PEMBA,1972,2456,-484,32.280290175849345,39.61173611111112,50.04448398576512,38.76570731193721,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S4919,MATUMBO SECONDARY SCHOOL,SINGIDA,463,947,-484,26.97081852040753,49.47162059314974,72.0314318975553,44.983262024933964,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6068,NONDWA SECONDARY SCHOOL,DODOMA,2443,2927,-484,29.532199358893223,38.31487179487337,51.13636363636363,37.36610118877937,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S7210,LYOWA SECONDARY SCHOOL,MTWARA,4916,5400,-484,4.320000000000001,30.771330128205136,62.5,26.536532051282055,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S1402,KASAMWA SECONDARY SCHOOL,GEITA,4024,4509,-485,23.610626839673635,34.45125,42.537811387900355,31.732313013449527,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3345,ITULE SECONDARY SCHOOL,SIMIYU,2719,3205,-486,14.683648108689916,37.68888974962614,77.57611241217798,36.464237625762024,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6953,SAID NKUMBA SECONDARY SCHOOL,GEITA,4666,5152,-486,7.6056338028169,31.949649093722385,62.5,28.322113158615714,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3019,LYABUSALU SECONDARY SCHOOL,SHINYANGA,2712,3199,-487,17.37632891687103,37.7081170886076,72.2913616398243,36.492050730156315,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6957,KARUKEKERE SECONDARY SCHOOL,MARA,3240,3727,-487,12.249264705882355,36.203766636418,76.70454545454545,34.72212162782924,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S2197,MANYONI SECONDARY SCHOOL,SINGIDA,1000,1488,-488,21.40453650839438,43.8982120518335,79.37262357414448,41.99562413892005,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S6087,DALAAILUL KHAIRAT ISLAMIC SECONDARY SCHOOL,KUSINI UNGUJA,5167,5655,-488,13.222402645806753,29.136330128205135,37.03703703703704,24.350900517012164,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3160,MABAWE SECONDARY SCHOOL,KAGERA,1869,2358,-489,26.218478999595764,39.97424382716049,62.81017369727048,39.0391238701566,synthetic,hypothetical_policy_scenario
B,Moderate Growth,school,S3641,NABOTI SECONDARY SCHOOL,NJOMBE,5101,5590,-489,6.014492415801809,29.648766636418635,53.69415807560137,25.00413523600845,synthetic,hypothetical_policy_scenario
